/users/acr23hk/.conda/envs/paper1/lib/python3.8/site-packages/setuptools/_distutils/version.py
[09/13 16:48:54 detectron2]: Rank of current process: 0. World size: 4
[09/13 16:48:54 detectron2]: Full config saved to checkpoints/coco/1726242494/base/config.yaml
[09/13 16:48:55 detectron2]: [Refine] n = 24, α = 0.1
[09/13 16:49:08 d2.data.build]: Removed 13846 images with no usable annotations. 68937 images left.
[09/13 16:49:08 d2.data.dataset_mapper]: [DatasetMapper] Augmentations used in training: [ResizeShortestEdge(short_edge_length=..., max_size=1333, sample_style='choice'), RandomFlip()]
[09/13 16:49:08 d2.data.build]: Using training sampler TrainingSampler
[09/13 16:49:08 d2.data.common]: Serializing 68937 elements to byte tensors and concatenating them all ...
[09/13 16:49:09 d2.data.common]: Serialized dataset takes 30.91 MiB
[09/13 16:49:10 fvcore.common.checkpoint]: [Checkpointer] Loading from ./pretrain/R-101.pkl ...
[09/13 16:49:10 fvcore.common.checkpoint]: Reading a file from 'torchvision'
WARNING [09/13 16:49:10 fvcore.common.checkpoint]: Some model parameters or buffers are not found in the checkpoint:
proposal_generator.rpn_head.anchor_deltas.{bias, weight}
proposal_generator.rpn_head.conv.{bias, weight}
proposal_generator.rpn_head.objectness_logits.{bias, weight}
refine.centroids
refine.fc.{bias, weight}
roi_heads.box_predictor.bbox_pred.{bias, weight}
roi_heads.box_predictor.cls_score.{bias, weight}
WARNING [09/13 16:49:10 fvcore.common.checkpoint]: The checkpoint state_dict contains keys that are not used by the model:
  stem.fc.{bias, weight}
[09/13 16:49:10 d2.engine.train_loop]: Starting training from iteration 0
[09/13 16:56:29 d2.utils.events]:  eta: 9:52:11  iter: 1259  total_loss: 0.7351  loss_cls: 0.2151  loss_box_reg: 0.1506  loss_rpn_cls: 0.2217  loss_rpn_loc: 0.1064  time: 0.3274  data_time: 0.0174  lr: 0.02  max_mem: 7578M
[09/13 16:56:36 d2.utils.events]:  eta: 9:53:33  iter: 1279  total_loss: 0.7206  loss_cls: 0.2101  loss_box_reg: 0.1624  loss_rpn_cls: 0.2224  loss_rpn_loc: 0.1426  time: 0.3280  data_time: 0.0157  lr: 0.02  max_mem: 7578M
[09/13 16:56:43 d2.utils.events]:  eta: 9:54:26  iter: 1299  total_loss: 0.6785  loss_cls: 0.2016  loss_box_reg: 0.1441  loss_rpn_cls: 0.2164  loss_rpn_loc: 0.1085  time: 0.3284  data_time: 0.0206  lr: 0.02  max_mem: 7578M
[09/13 16:56:50 d2.utils.events]:  eta: 9:55:41  iter: 1319  total_loss: 0.7071  loss_cls: 0.2254  loss_box_reg: 0.1548  loss_rpn_cls: 0.2024  loss_rpn_loc: 0.1067  time: 0.3288  data_time: 0.0153  lr: 0.02  max_mem: 7578M
[09/13 16:56:57 d2.utils.events]:  eta: 9:56:26  iter: 1339  total_loss: 0.7066  loss_cls: 0.2144  loss_box_reg: 0.1547  loss_rpn_cls: 0.2045  loss_rpn_loc: 0.1011  time: 0.3291  data_time: 0.0121  lr: 0.02  max_mem: 7578M
[09/13 16:57:05 d2.utils.events]:  eta: 9:58:14  iter: 1359  total_loss: 0.7675  loss_cls: 0.2276  loss_box_reg: 0.1649  loss_rpn_cls: 0.2386  loss_rpn_loc: 0.1222  time: 0.3297  data_time: 0.0201  lr: 0.02  max_mem: 7578M
[09/13 16:57:12 d2.utils.events]:  eta: 9:59:35  iter: 1379  total_loss: 0.7193  loss_cls: 0.2198  loss_box_reg: 0.1536  loss_rpn_cls: 0.2152  loss_rpn_loc: 0.1014  time: 0.3300  data_time: 0.0159  lr: 0.02  max_mem: 7578M
[09/13 16:57:19 d2.utils.events]:  eta: 10:00:17  iter: 1399  total_loss: 0.7193  loss_cls: 0.221  loss_box_reg: 0.1861  loss_rpn_cls: 0.2022  loss_rpn_loc: 0.1392  time: 0.3304  data_time: 0.0222  lr: 0.02  max_mem: 7578M
[09/13 16:57:26 d2.utils.events]:  eta: 10:01:31  iter: 1419  total_loss: 0.7109  loss_cls: 0.2245  loss_box_reg: 0.1434  loss_rpn_cls: 0.2253  loss_rpn_loc: 0.1208  time: 0.3308  data_time: 0.0186  lr: 0.02  max_mem: 7578M
[09/13 16:57:33 d2.utils.events]:  eta: 10:02:18  iter: 1439  total_loss: 0.7664  loss_cls: 0.2401  loss_box_reg: 0.1702  loss_rpn_cls: 0.2243  loss_rpn_loc: 0.1036  time: 0.3312  data_time: 0.0172  lr: 0.02  max_mem: 7578M
[09/13 16:57:40 d2.utils.events]:  eta: 10:03:11  iter: 1459  total_loss: 0.739  loss_cls: 0.2337  loss_box_reg: 0.1877  loss_rpn_cls: 0.2013  loss_rpn_loc: 0.1239  time: 0.3316  data_time: 0.0194  lr: 0.02  max_mem: 7578M
[09/13 16:57:48 d2.utils.events]:  eta: 10:04:01  iter: 1479  total_loss: 0.7094  loss_cls: 0.2089  loss_box_reg: 0.1696  loss_rpn_cls: 0.1988  loss_rpn_loc: 0.1195  time: 0.3321  data_time: 0.0210  lr: 0.02  max_mem: 7578M
[09/13 16:57:55 d2.utils.events]:  eta: 10:04:50  iter: 1499  total_loss: 0.7207  loss_cls: 0.2384  loss_box_reg: 0.1698  loss_rpn_cls: 0.2054  loss_rpn_loc: 0.1069  time: 0.3324  data_time: 0.0162  lr: 0.02  max_mem: 7578M
